id,limit_balance,sex,education_level,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_payment_next_month
25223.0,70000.0,2,2,2,23.0,-1.0,-1.0,-1.0,-1.0,0,0,312.0,1823.0,326.0,6598.0,6405.0,7248.0,1837.0,326.0,6598.0,227.0,1270.0,1296.0,0
21962.0,150000.0,2,2,2,27.0,-1.0,-1.0,-1.0,-1.0,0,0,1518.0,1798.0,5699.0,4644.0,70337.0,67902.0,1798.0,5699.0,4644.0,70331.0,3000.0,3000.0,0
28799.0,400000.0,2,2,2,42.0,-1.0,-1.0,-1.0,-1.0,0,0,3608.0,4032.0,9885.0,65207.0,59247.0,53752.0,4052.0,9939.0,65243.0,1239.0,5366.0,10435.0,0
18457.0,130000.0,2,2,2,27.0,-1.0,-1.0,-1.0,-1.0,0,0,3359.0,-191.0,191.0,2898.0,4728.0,5149.0,0.0,382.0,2898.0,1900.0,500.0,500.0,0
23152.0,180000.0,2,2,2,33.0,-1.0,-1.0,-1.0,-1.0,0,0,3316.0,3385.0,6186.0,6695.0,7173.0,5094.0,3446.0,6186.0,6695.0,4000.0,955.0,2401.0,0
9710.0,110000.0,2,2,2,24.0,-1.0,-1.0,-1.0,-1.0,0,0,1362.0,1352.0,1867.0,36986.0,40053.0,41196.0,1352.0,1867.0,36986.0,5000.0,3000.0,23000.0,0
14920.0,800000.0,1,2,1,53.0,-1.0,-1.0,-1.0,0.0,0,-1,7639.0,5552.0,64535.0,40814.0,12590.0,9339.0,11145.0,64657.0,131.0,247.0,9366.0,63482.0,0
9393.0,50000.0,1,2,2,28.0,-1.0,2.0,-1.0,0.0,0,-1,2809.0,187.0,3135.0,937.0,-3.0,894.0,0.0,3141.0,2.0,0.0,897.0,906.0,0
11448.0,410000.0,1,2,2,42.0,-1.0,-1.0,-1.0,-1.0,0,-1,7114.0,8223.0,6557.0,16128.0,7539.0,5300.0,8309.0,6645.0,16141.0,0.0,5300.0,5600.0,0
4806.0,300000.0,2,2,1,45.0,-1.0,-1.0,-1.0,-1.0,0,-1,41051.0,70951.0,18911.0,15982.0,2665.0,57096.0,71277.0,19003.0,16050.0,2659.0,54394.0,52000.0,0
27815.0,360000.0,2,2,1,26.0,-1.0,-1.0,-1.0,-1.0,0,-1,4183.0,6469.0,465.0,4251.0,1668.0,2284.0,6501.0,467.0,5452.0,41.0,2286.0,3656.0,0
28787.0,200000.0,2,2,1,36.0,-1.0,-1.0,-1.0,-1.0,0,-1,8812.0,15189.0,6205.0,37658.0,696.0,1430.0,15234.0,6225.0,38150.0,2.0,1434.0,2265.0,0
22709.0,140000.0,2,2,1,36.0,-1.0,-1.0,-1.0,-1.0,0,-1,165.0,341.0,165.0,1031.0,487.0,863.0,341.0,165.0,1031.0,0.0,863.0,487.0,1
11840.0,200000.0,2,2,1,47.0,-1.0,-1.0,-1.0,-1.0,0,-1,11418.0,2541.0,10599.0,13865.0,6177.0,5519.0,2541.0,10599.0,13865.0,0.0,5519.0,2358.0,0
18759.0,230000.0,2,2,2,30.0,-1.0,2.0,-1.0,0.0,0,-2,1855.0,187.0,6254.0,16549.0,6392.0,1828.0,0.0,6270.0,14085.0,6396.0,9.0,6172.0,0
7862.0,100000.0,2,3,2,28.0,0.0,-1.0,-1.0,0.0,0,0,7220.0,13677.0,49773.0,61244.0,31410.0,20529.0,13695.0,49813.0,50054.0,33.0,10028.0,100000.0,0
21249.0,120000.0,1,3,1,45.0,0.0,0.0,-1.0,-1.0,0,0,24591.0,16160.0,225.0,3550.0,3550.0,3550.0,3000.0,225.0,3550.0,0.0,0.0,0.0,0
14404.0,290000.0,1,3,2,43.0,-2.0,-2.0,-1.0,0.0,0,0,170823.0,174650.0,123514.0,125973.0,128608.0,127976.0,8050.0,123514.0,4274.0,4426.0,4859.0,5407.0,0
11588.0,420000.0,2,3,1,36.0,-2.0,-2.0,-1.0,0.0,0,0,0.0,0.0,277510.0,279493.0,285447.0,291183.0,0.0,277510.0,10000.0,10000.0,10000.0,10500.0,0
28273.0,20000.0,2,3,2,31.0,-2.0,-2.0,-1.0,0.0,0,-1,-885.0,-885.0,18354.0,19064.0,19422.0,4390.0,20.0,21431.0,2300.0,558.0,4403.0,0.0,0
5752.0,250000.0,1,3,1,51.0,-2.0,-1.0,-1.0,-1.0,0,-1,179.0,1533.0,364.0,381.0,3987.0,7135.0,1540.0,387.0,381.0,3985.0,7161.0,0.0,0
17474.0,10000.0,2,3,2,46.0,1.0,2.0,-1.0,2.0,0,0,4474.0,189.0,3510.0,3306.0,3551.0,5577.0,0.0,3510.0,0.0,300.0,2260.0,2000.0,1
8711.0,260000.0,2,3,2,33.0,1.0,-1.0,-1.0,-1.0,0,0,0.0,926.0,650.0,3562.0,3044.0,3044.0,926.0,650.0,3562.0,0.0,0.0,0.0,0
11335.0,210000.0,2,3,1,42.0,1.0,-1.0,-1.0,0.0,0,-1,0.0,1200.0,12466.0,16870.0,17741.0,13049.0,1200.0,12466.0,6004.0,6000.0,7282.0,9731.0,1
24568.0,280000.0,1,3,1,39.0,-1.0,-1.0,-1.0,0.0,0,0,1466.0,1466.0,25482.0,24942.0,23944.0,23068.0,1473.0,25489.0,1348.0,816.0,934.0,20007.0,0
25112.0,50000.0,1,3,1,55.0,-1.0,-1.0,-1.0,0.0,0,0,1344.0,780.0,13032.0,14292.0,16698.0,15436.0,1200.0,13032.0,1500.0,3000.0,554.0,2000.0,0
14602.0,30000.0,2,3,1,29.0,-1.0,-1.0,-1.0,0.0,0,0,3489.0,14926.0,9937.0,8027.0,14709.0,7483.0,14969.0,9942.0,10.0,10022.0,384.0,0.0,0
15527.0,140000.0,1,3,1,47.0,-1.0,-1.0,-1.0,2.0,0,0,292.0,396.0,792.0,884.0,488.0,1092.0,500.0,792.0,488.0,0.0,1000.0,0.0,1
20661.0,10000.0,1,3,2,36.0,-1.0,-1.0,-1.0,-1.0,0,0,576.0,3100.0,3629.0,6260.0,5990.0,6520.0,4009.0,4011.0,6260.0,120.0,2000.0,2000.0,1
20142.0,390000.0,2,3,1,44.0,-1.0,0.0,-1.0,-1.0,0,0,35369.0,22238.0,7809.0,97774.0,100912.0,152955.0,15000.0,7809.0,97874.0,32494.0,100000.0,31000.0,0
21460.0,330000.0,2,3,1,27.0,-1.0,-1.0,-1.0,-1.0,0,0,7098.0,4863.0,906.0,46353.0,2175.0,30824.0,4885.0,906.0,46789.0,10.0,30824.0,6269.0,0
28239.0,30000.0,2,3,2,47.0,-1.0,-1.0,-1.0,-1.0,0,0,3220.0,390.0,0.0,5780.0,11611.0,0.0,390.0,0.0,5780.0,6611.0,0.0,0.0,0
18350.0,50000.0,2,3,2,23.0,-1.0,-1.0,-1.0,-1.0,0,0,3237.0,5365.0,8263.0,14054.0,22071.0,20506.0,5389.0,8276.0,14075.0,15022.0,3012.0,3018.0,1
28998.0,450000.0,2,3,2,40.0,-1.0,-1.0,-1.0,-1.0,0,0,5453.0,25948.0,53938.0,14602.0,18065.0,19239.0,26731.0,55367.0,15174.0,10528.0,10037.0,48551.0,0
28808.0,160000.0,2,3,1,35.0,-1.0,-1.0,-1.0,-1.0,0,0,335.0,0.0,312.0,7736.0,7278.0,7278.0,0.0,312.0,7736.0,0.0,0.0,1470.0,0
25492.0,60000.0,2,3,2,22.0,-1.0,-1.0,-1.0,-1.0,0,0,4049.0,1808.0,3496.0,11548.0,14519.0,5861.0,1815.0,3496.0,11548.0,3500.0,200.0,1100.0,0
29789.0,140000.0,1,3,1,41.0,-1.0,-1.0,-1.0,-1.0,0,-1,1476.0,2139.0,0.0,1686.0,1686.0,205.0,2139.0,0.0,1686.0,0.0,205.0,6689.0,0
10572.0,100000.0,2,3,2,41.0,-1.0,-1.0,-1.0,-1.0,0,-1,7432.0,1633.0,2043.0,4830.0,3535.0,4307.0,1633.0,2043.0,4830.0,0.0,4307.0,0.0,1
22518.0,10000.0,2,3,2,43.0,-1.0,-1.0,-1.0,0.0,0,-2,1593.0,1928.0,5797.0,7727.0,4196.0,0.0,2006.0,5805.0,4013.0,4217.0,4.0,12700.0,0
8671.0,260000.0,2,5,1,33.0,0.0,-1.0,-1.0,0.0,0,0,3140.0,2740.0,107139.0,105188.0,104418.0,106990.0,2740.0,107139.0,4000.0,4000.0,4696.0,5000.0,0
14279.0,50000.0,2,5,1,33.0,2.0,0.0,-1.0,2.0,0,0,24890.0,25440.0,26191.0,25193.0,25742.0,27171.0,1925.0,28293.0,0.0,1100.0,2030.0,0.0,1
24059.0,90000.0,1,4,2,24.0,0.0,0.0,0.0,0.0,0,-2,35865.0,32764.0,25348.0,9580.0,0.0,0.0,1546.0,1176.0,1000.0,0.0,0.0,0.0,0
23928.0,20000.0,1,6,2,21.0,0.0,0.0,0.0,0.0,0,-2,13203.0,4443.0,3259.0,2969.0,0.0,0.0,1036.0,1132.0,2000.0,0.0,0.0,0.0,0
659.0,80000.0,2,1,2,23.0,0.0,0.0,0.0,0.0,0,-1,53261.0,38091.0,19744.0,14556.0,0.0,1460.0,4500.0,2011.0,3105.0,0.0,1460.0,0.0,0
6747.0,50000.0,1,1,2,34.0,0.0,0.0,0.0,0.0,0,-2,43796.0,44423.0,29980.0,30000.0,0.0,0.0,2100.0,1200.0,1000.0,0.0,0.0,0.0,0
3514.0,70000.0,2,2,1,41.0,0.0,0.0,0.0,0.0,0,-1,6017.0,8798.0,3810.0,2790.0,0.0,4513.0,3000.0,1500.0,0.0,0.0,4513.0,0.0,0
24067.0,170000.0,1,2,1,26.0,0.0,0.0,0.0,0.0,0,-2,30779.0,30751.0,23602.0,16633.0,0.0,51269.0,1675.0,1500.0,1007.0,0.0,51269.0,1865.0,0
6018.0,20000.0,1,2,1,49.0,0.0,0.0,0.0,0.0,0,-2,16348.0,10535.0,10720.0,10120.0,0.0,0.0,2010.0,1508.0,1000.0,0.0,0.0,0.0,1
17906.0,50000.0,1,2,2,30.0,0.0,0.0,0.0,0.0,0,-2,26666.0,21062.0,6495.0,2207.0,0.0,0.0,2000.0,2000.0,1000.0,0.0,0.0,0.0,0
29198.0,10000.0,1,2,2,24.0,0.0,0.0,0.0,0.0,0,-2,7521.0,8519.0,8142.0,8235.0,0.0,0.0,1145.0,1148.0,1021.0,0.0,0.0,0.0,0
11614.0,30000.0,1,2,2,33.0,0.0,0.0,0.0,0.0,0,-2,28949.0,30319.0,29400.0,30000.0,0.0,0.0,2233.0,1000.0,600.0,0.0,0.0,0.0,0
11507.0,10000.0,1,2,2,23.0,0.0,0.0,0.0,0.0,0,-2,2068.0,6000.0,6457.0,6177.0,0.0,0.0,4400.0,1000.0,500.0,0.0,0.0,0.0,0
18744.0,70000.0,2,2,1,29.0,0.0,0.0,0.0,0.0,0,-2,11502.0,11009.0,13997.0,6832.0,0.0,0.0,2000.0,4037.0,2000.0,0.0,0.0,0.0,0
9447.0,200000.0,2,2,1,29.0,0.0,0.0,0.0,0.0,0,-2,204541.0,170572.0,80620.0,82300.0,0.0,0.0,7186.0,3900.0,3900.0,0.0,0.0,0.0,0
14681.0,50000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0,-2,47813.0,33463.0,29628.0,31230.0,0.0,0.0,1900.0,2000.0,2000.0,0.0,0.0,0.0,0
27701.0,30000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,-2,15493.0,16427.0,17379.0,23100.0,0.0,0.0,1500.0,1279.0,10000.0,0.0,0.0,0.0,0
22310.0,50000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,-2,27314.0,28353.0,30299.0,33760.0,0.0,0.0,1500.0,3000.0,4000.0,0.0,0.0,0.0,0
4155.0,10000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0,-2,8014.0,9170.0,9180.0,8300.0,0.0,0.0,1300.0,1000.0,1166.0,0.0,0.0,0.0,0
28286.0,10000.0,2,2,2,32.0,0.0,-1.0,0.0,0.0,0,-2,5250.0,1223.0,2264.0,3230.0,0.0,0.0,1223.0,1066.0,1032.0,0.0,0.0,0.0,1
16083.0,50000.0,2,2,2,28.0,2.0,2.0,0.0,0.0,0,-2,16639.0,16041.0,12151.0,4963.0,0.0,0.0,14.0,1505.0,2000.0,0.0,0.0,0.0,0
7658.0,160000.0,2,2,1,44.0,1.0,-1.0,0.0,0.0,0,-2,0.0,5621.0,6468.0,6600.0,0.0,0.0,5621.0,1000.0,132.0,0.0,0.0,0.0,0
9652.0,100000.0,1,3,2,26.0,0.0,0.0,0.0,0.0,0,-1,30627.0,31894.0,33049.0,33112.0,0.0,715.0,2326.0,2000.0,1300.0,0.0,715.0,0.0,0
9196.0,30000.0,1,3,2,31.0,0.0,0.0,0.0,0.0,0,-2,27838.0,28791.0,27788.0,29784.0,0.0,0.0,1703.0,1200.0,2196.0,2500.0,0.0,0.0,1
23228.0,50000.0,2,3,1,31.0,0.0,0.0,0.0,0.0,0,-2,44115.0,44619.0,38604.0,33570.0,0.0,0.0,1652.0,1906.0,1000.0,0.0,0.0,0.0,0
18487.0,150000.0,2,3,1,26.0,0.0,0.0,0.0,0.0,0,-2,92802.0,91166.0,99655.0,100000.0,0.0,0.0,7500.0,10000.0,2000.0,0.0,0.0,0.0,0
2316.0,150000.0,2,3,1,43.0,0.0,0.0,0.0,0.0,0,-2,17541.0,19021.0,7861.0,7691.0,0.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0
26369.0,40000.0,2,3,2,43.0,0.0,0.0,0.0,0.0,0,-2,26449.0,22072.0,19085.0,17550.0,0.0,0.0,1303.0,1665.0,1000.0,0.0,0.0,0.0,0
24237.0,20000.0,1,3,2,23.0,2.0,0.0,0.0,0.0,0,-2,18337.0,19317.0,19645.0,19935.0,0.0,0.0,1602.0,1710.0,1000.0,0.0,0.0,0.0,1
4640.0,230000.0,2,3,2,39.0,1.0,2.0,0.0,0.0,0,-2,11391.0,10923.0,13554.0,12134.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0
9619.0,50000.0,1,5,2,33.0,0.0,0.0,0.0,0.0,0,-2,45226.0,46080.0,32218.0,20650.0,0.0,0.0,1618.0,1647.0,1050.0,0.0,0.0,0.0,0
6496.0,50000.0,2,5,1,28.0,0.0,0.0,0.0,0.0,0,-2,9014.0,9608.0,12025.0,16025.0,0.0,0.0,3000.0,3000.0,4000.0,0.0,0.0,0.0,0
6521.0,230000.0,2,1,2,37.0,0.0,0.0,2.0,0.0,0,-2,9092.0,12509.0,12784.0,12584.0,0.0,0.0,3500.0,700.0,0.0,0.0,0.0,0.0,1
9340.0,30000.0,2,2,1,22.0,1.0,2.0,2.0,0.0,0,-2,14274.0,14367.0,13296.0,12516.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1
6011.0,450000.0,2,1,2,35.0,1.0,-2.0,-1.0,0.0,0,-2,0.0,0.0,3581.0,3654.0,0.0,0.0,0.0,3581.0,73.0,0.0,0.0,0.0,0
448.0,180000.0,2,1,1,53.0,-1.0,-1.0,-1.0,0.0,0,-1,46122.0,1260.0,29366.0,5400.0,0.0,1599.0,1260.0,29366.0,54.0,0.0,1599.0,0.0,0
8120.0,150000.0,1,1,1,29.0,-1.0,-1.0,-1.0,0.0,0,-2,46745.0,20853.0,90787.0,11232.0,0.0,0.0,20995.0,91269.0,56.0,0.0,0.0,0.0,0
7589.0,20000.0,1,1,2,24.0,-1.0,-1.0,-1.0,0.0,0,-2,4720.0,0.0,20200.0,20000.0,0.0,0.0,0.0,20200.0,0.0,0.0,0.0,0.0,0
4987.0,260000.0,2,2,2,29.0,-2.0,-2.0,-1.0,0.0,0,-1,-5.0,-5.0,9571.0,7235.0,0.0,197.0,0.0,9576.0,29.0,0.0,197.0,568.0,0
17461.0,90000.0,2,2,1,43.0,2.0,-1.0,2.0,-1.0,0,-1,390.0,780.0,390.0,780.0,390.0,780.0,780.0,0.0,780.0,0.0,780.0,0.0,1
3541.0,100000.0,2,2,1,40.0,1.0,2.0,2.0,-1.0,0,-1,4535.0,3546.0,-2106.0,8538.0,390.0,150.0,0.0,0.0,10644.0,0.0,150.0,780.0,1
24373.0,50000.0,1,2,1,47.0,-1.0,-1.0,-1.0,2.0,0,-1,390.0,390.0,780.0,780.0,390.0,390.0,390.0,780.0,390.0,0.0,390.0,0.0,0
25824.0,80000.0,2,2,2,45.0,-1.0,-1.0,-1.0,-1.0,0,-1,2574.0,390.0,3889.0,780.0,390.0,390.0,390.0,3889.0,780.0,0.0,390.0,390.0,0
4637.0,90000.0,2,3,1,25.0,-1.0,-1.0,-1.0,-1.0,0,-1,3363.0,174.0,1473.0,390.0,390.0,780.0,174.0,1473.0,780.0,0.0,780.0,0.0,1
249.0,330000.0,1,1,2,25.0,0.0,0.0,0.0,0.0,2,0,46140.0,45781.0,48139.0,51137.0,39450.0,25358.0,2504.0,4007.0,5056.0,74.0,1023.0,2566.0,0
24878.0,120000.0,1,1,2,32.0,0.0,0.0,0.0,0.0,2,0,120792.0,87675.0,122177.0,120667.0,47880.0,49629.0,20137.0,50053.0,29377.0,0.0,30000.0,984.0,0
9055.0,70000.0,1,1,2,30.0,0.0,0.0,0.0,0.0,2,0,68971.0,69872.0,66932.0,69043.0,70252.0,55732.0,2700.0,3100.0,3900.0,2500.0,2500.0,2500.0,1
1711.0,100000.0,2,1,2,30.0,0.0,0.0,0.0,0.0,2,0,28383.0,32903.0,42283.0,51539.0,50583.0,52588.0,5000.0,10000.0,10000.0,0.0,2846.0,1936.0,1
22692.0,120000.0,2,1,2,32.0,0.0,0.0,0.0,0.0,2,0,32051.0,39861.0,42957.0,43876.0,27231.0,249.0,10000.0,5000.0,3132.0,0.0,0.0,115660.0,0
5304.0,200000.0,2,1,2,29.0,0.0,0.0,0.0,0.0,2,0,61099.0,64160.0,76593.0,93988.0,50292.0,10510.0,4160.0,14593.0,20150.0,0.0,5739.0,12050.0,0
25310.0,20000.0,2,1,2,24.0,0.0,0.0,0.0,0.0,2,0,15451.0,16789.0,18203.0,19602.0,16121.0,15321.0,1600.0,2000.0,4000.0,0.0,1500.0,2000.0,1
24043.0,50000.0,1,1,2,27.0,0.0,0.0,0.0,2.0,2,0,35215.0,36227.0,37876.0,39984.0,39041.0,40110.0,1600.0,2234.0,3042.0,0.0,1700.0,2000.0,0
19448.0,80000.0,2,1,2,28.0,0.0,0.0,0.0,2.0,2,0,36736.0,38079.0,40805.0,35740.0,32684.0,32605.0,1955.0,3681.0,1300.0,0.0,1500.0,1200.0,0
12451.0,40000.0,2,1,2,24.0,0.0,0.0,0.0,2.0,2,0,29782.0,32298.0,34610.0,35326.0,23489.0,11762.0,3000.0,3000.0,1500.0,0.0,1000.0,500.0,1
9265.0,10000.0,2,1,2,27.0,0.0,0.0,0.0,2.0,2,0,8128.0,8470.0,10255.0,9389.0,8345.0,8572.0,1400.0,2500.0,500.0,0.0,500.0,2000.0,0
4991.0,20000.0,1,1,2,32.0,0.0,0.0,0.0,3.0,2,0,11777.0,14851.0,17575.0,17063.0,15711.0,28600.0,3276.0,3000.0,3.0,7.0,2058.0,669.0,0
14323.0,440000.0,1,1,1,62.0,0.0,0.0,0.0,-1.0,2,0,14721.0,5049.0,649.0,1108.0,150.0,1075.0,4909.0,499.0,959.0,0.0,925.0,1392.0,0
14558.0,200000.0,1,1,1,39.0,0.0,0.0,0.0,0.0,2,2,303347.0,171592.0,176615.0,185049.0,188375.0,183069.0,6500.0,8051.0,13000.0,6500.0,0.0,6700.0,0
27001.0,110000.0,1,1,2,30.0,0.0,0.0,0.0,0.0,2,2,60290.0,61688.0,63100.0,70391.0,68661.0,77511.0,3000.0,3000.0,9000.0,0.0,10000.0,3000.0,0
13861.0,150000.0,2,1,2,32.0,0.0,0.0,0.0,0.0,2,2,35601.0,36488.0,35729.0,38117.0,37259.0,33010.0,2003.0,2000.0,3419.0,13.0,2088.0,9.0,0
4355.0,50000.0,2,1,2,25.0,0.0,0.0,0.0,0.0,2,2,35427.0,36307.0,36989.0,38559.0,39958.0,38313.0,2000.0,2000.0,3000.0,3000.0,0.0,3090.0,0
1722.0,90000.0,1,1,2,27.0,0.0,0.0,0.0,2.0,2,2,56608.0,57897.0,63686.0,65233.0,66637.0,67882.0,2800.0,7400.0,3200.0,2600.0,2500.0,2500.0,0
15019.0,50000.0,1,1,1,41.0,0.0,0.0,0.0,2.0,2,2,34384.0,35503.0,38931.0,38006.0,44357.0,43516.0,2000.0,4000.0,0.0,7000.0,0.0,2000.0,0
7423.0,60000.0,2,1,2,25.0,0.0,0.0,0.0,2.0,2,2,24066.0,24786.0,27050.0,26317.0,28200.0,28762.0,1414.0,2678.0,0.0,2310.0,1173.0,0.0,0
5242.0,140000.0,2,1,2,31.0,0.0,0.0,0.0,2.0,2,2,41314.0,42377.0,43923.0,43051.0,44109.0,43253.0,1732.0,2278.0,3000.0,1892.0,0.0,1572.0,0
13068.0,50000.0,2,1,2,30.0,0.0,0.0,0.0,2.0,2,2,19930.0,36105.0,29604.0,27764.0,28656.0,29087.0,28019.0,13000.0,0.0,2000.0,1000.0,5000.0,0
22083.0,90000.0,2,1,2,28.0,0.0,0.0,0.0,2.0,2,2,38355.0,39413.0,41181.0,41701.0,44000.0,45651.0,1700.0,2404.0,1500.0,3000.0,2500.0,600.0,0
11208.0,170000.0,1,1,1,36.0,0.0,0.0,0.0,0.0,2,-1,82898.0,80400.0,29253.0,29196.0,22400.0,3605.0,10000.0,1400.0,2500.0,0.0,3605.0,0.0,0
27268.0,160000.0,1,1,1,42.0,2.0,2.0,0.0,0.0,2,2,14137.0,13613.0,14634.0,16532.0,15969.0,17701.0,0.0,1247.0,2145.0,0.0,2000.0,0.0,1
7378.0,20000.0,1,1,2,24.0,2.0,2.0,0.0,0.0,2,2,18199.0,17623.0,18317.0,19525.0,19084.0,19601.0,0.0,1300.0,1500.0,0.0,1600.0,0.0,0
6175.0,110000.0,2,1,1,32.0,2.0,2.0,0.0,0.0,2,2,114430.0,108202.0,108657.0,108668.0,103867.0,111842.0,0.0,6000.0,8200.0,0.0,9956.0,4000.0,1
13219.0,20000.0,1,1,2,23.0,2.0,0.0,0.0,2.0,2,2,3206.0,4093.0,5514.0,5277.0,5791.0,5550.0,1100.0,1500.0,0.0,600.0,0.0,600.0,1
2542.0,100000.0,2,1,1,35.0,2.0,0.0,0.0,2.0,2,2,47253.0,49489.0,53034.0,53568.0,54563.0,56013.0,3000.0,5000.0,2000.0,2000.0,2500.0,2300.0,1
18150.0,310000.0,1,1,1,32.0,1.0,2.0,0.0,0.0,2,0,310392.0,301861.0,225003.0,234185.0,222139.0,224655.0,56.0,9950.0,17828.0,9.0,7951.0,8070.0,0
15053.0,350000.0,1,1,2,34.0,1.0,2.0,0.0,0.0,2,0,334427.0,322808.0,254410.0,11423.0,8415.0,10230.0,332.0,81256.0,8441.0,6.0,8013.0,1006.0,1
14510.0,30000.0,2,1,2,27.0,1.0,2.0,0.0,0.0,2,0,28686.0,27620.0,28164.0,30444.0,29887.0,29153.0,0.0,2000.0,3000.0,0.0,1000.0,1000.0,0
25281.0,160000.0,2,1,2,26.0,1.0,2.0,0.0,0.0,2,0,100364.0,97863.0,100535.0,104382.0,100535.0,101621.0,0.0,6497.0,8001.0,0.0,4000.0,3801.0,0
29357.0,20000.0,1,1,2,28.0,1.0,2.0,0.0,0.0,2,2,8469.0,8187.0,9097.0,10935.0,10463.0,11295.0,0.0,1200.0,2000.0,0.0,1000.0,0.0,1
7273.0,50000.0,2,1,2,31.0,1.0,2.0,0.0,0.0,2,2,1129.0,1111.0,3186.0,6527.0,3328.0,33166.0,0.0,3000.0,3341.0,0.0,30000.0,0.0,1
4085.0,30000.0,2,1,2,24.0,1.0,2.0,0.0,0.0,2,2,29846.0,28941.0,18643.0,19005.0,12751.0,10891.0,0.0,4000.0,600.0,0.0,2500.0,419.0,0
25370.0,210000.0,2,1,2,27.0,-1.0,0.0,0.0,0.0,2,-1,39397.0,38683.0,39210.0,38986.0,689.0,2040.0,2000.0,1985.0,1300.0,0.0,2040.0,4081.0,0
18070.0,140000.0,1,2,1,29.0,0.0,0.0,0.0,0.0,2,0,140933.0,140883.0,138087.0,141620.0,110532.0,111638.0,5503.0,7210.0,15128.0,0.0,4200.0,4300.0,0
24107.0,50000.0,1,2,2,24.0,0.0,0.0,0.0,0.0,2,0,11772.0,13014.0,11199.0,12693.0,10764.0,10031.0,1469.0,1600.0,2000.0,0.0,350.0,509.0,0
3817.0,50000.0,1,2,2,32.0,0.0,0.0,0.0,0.0,2,0,32813.0,34973.0,35603.0,37595.0,29818.0,24416.0,3000.0,1700.0,2600.0,0.0,10000.0,6000.0,1
8784.0,50000.0,2,2,1,34.0,0.0,0.0,0.0,0.0,2,0,37643.0,29647.0,24965.0,7592.0,1582.0,1099.0,1538.0,1575.0,1582.0,593.0,242.0,17012.0,0
26513.0,240000.0,2,2,1,53.0,0.0,0.0,0.0,0.0,2,0,135322.0,100522.0,84626.0,76205.0,46771.0,35207.0,4531.0,3728.0,3612.0,0.0,1100.0,2000.0,0
4122.0,140000.0,2,2,1,41.0,0.0,0.0,0.0,0.0,2,0,43616.0,44710.0,45661.0,50880.0,49934.0,51106.0,2100.0,2000.0,6000.0,0.0,2000.0,4200.0,0
28673.0,20000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,2,0,8879.0,10222.0,10940.0,12825.0,12331.0,12984.0,1500.0,1188.0,2073.0,0.0,1000.0,3390.0,0
15784.0,50000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,2,0,48409.0,39572.0,16922.0,19319.0,17644.0,18209.0,1605.0,1603.0,3000.0,0.0,1000.0,1000.0,0
4874.0,210000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,2,0,77637.0,80205.0,82549.0,89170.0,56683.0,10496.0,4400.0,4600.0,9086.0,0.0,1000.0,99100.0,0
7096.0,20000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,2,0,4561.0,6474.0,8353.0,13192.0,14871.0,11536.0,2000.0,2000.0,5000.0,2000.0,1000.0,2000.0,0
20809.0,160000.0,1,2,1,39.0,0.0,0.0,0.0,2.0,2,0,34171.0,34939.0,38038.0,38683.0,37764.0,39053.0,1639.0,3683.0,1564.0,0.0,2053.0,3228.0,1
20704.0,120000.0,1,2,2,35.0,0.0,0.0,0.0,2.0,2,0,49485.0,52108.0,56950.0,58419.0,56885.0,57920.0,3458.0,6300.0,3000.0,0.0,2103.0,2300.0,1
8220.0,50000.0,1,2,2,51.0,0.0,0.0,0.0,2.0,2,0,15096.0,16541.0,18356.0,18181.0,18285.0,10220.0,2000.0,2400.0,420.0,600.0,600.0,500.0,1
12819.0,70000.0,2,2,2,25.0,0.0,0.0,0.0,2.0,2,0,70488.0,51152.0,35122.0,28633.0,28039.0,28621.0,2000.0,4500.0,1200.0,0.0,1200.0,1185.0,0
14109.0,60000.0,2,2,2,23.0,0.0,0.0,0.0,2.0,2,0,27104.0,28179.0,30586.0,30885.0,30268.0,30103.0,1500.0,2867.0,1080.0,0.0,1319.0,2200.0,0
7715.0,130000.0,1,2,2,30.0,0.0,0.0,0.0,0.0,2,2,95799.0,97858.0,100534.0,105347.0,103550.0,109733.0,4500.0,5200.0,8000.0,0.0,8100.0,0.0,0
11714.0,50000.0,1,2,2,29.0,0.0,0.0,0.0,0.0,2,2,13192.0,14668.0,15614.0,17155.0,16741.0,19131.0,2000.0,1500.0,1800.0,0.0,2843.0,0.0,1
1454.0,20000.0,1,2,2,25.0,0.0,0.0,0.0,0.0,2,2,17384.0,13648.0,13924.0,15685.0,15292.0,17524.0,1500.0,1400.0,2000.0,0.0,2500.0,0.0,0
